s,vout
0.06727021070722669,-14.911250574493033
0.06727182471790297,-15.056067492151042
0.06727388500280643,-14.911261298540632
0.06727638500280643,-15.056058744071729
0.06727888500280643,-14.91127037438595
0.06728138500280643,-15.056049199993325
0.06728388500280644,-14.911280536069507
0.06728638500280644,-15.056038584091676
0.06728888500280644,-14.911290284447366
0.06728919750280644,-14.98365008132779
0.06728959046327673,-14.983677371218919
0.06728984511602068,-14.983643668684104
0.06729008535525965,-14.983683894592595
0.06729056583373762,-14.983639555234918
0.06729152679069354,-14.983685611993158
0.06729344870460538,-14.983638785413302
0.06729594870460538,-14.983686057116907
0.06729844870460538,-14.983638424877928
0.06730094870460539,-14.98368641584469
0.06730344870460539,-14.983638077455236
0.06730594870460539,-14.98368674346642
0.0673084487046054,-14.983637739774325
0.0673109487046054,-14.98368704088545
0.0673134487046054,-14.983637411071387
0.0673159487046054,-14.983687309037816
0.0673184487046054,-14.983637090677641
0.06732094870460541,-14.983687548892787
0.06732344870460541,-14.983636778017301
0.06732594870460541,-14.983687761452716
0.06732844870460541,-14.9836364726054
0.06733094870460542,-14.983687947752648
0.06733344870460542,-14.983636174045051
0.06733594870460542,-14.983688108859488
0.06733844870460542,-14.983635882024494
0.06734094870460543,-14.983688245870729
0.06734344870460543,-14.983635596313782
0.06734594870460543,-14.98368835991283
0.06734844870460543,-14.983635316761172
0.06735094870460544,-14.983688452139221
0.06735344870460544,-14.9836350432892
0.06735594870460544,-14.98368852372794
0.06735844870460544,-14.983634775890438
0.06736094870460545,-14.983688518985026
0.06736344870460545,-14.983634622287623
0.06736594870460545,-14.983688634884626
0.06736844870460545,-14.983634490504759
0.06737094870460546,-14.983688740365363
0.06737344870460546,-14.983634360444102
0.06737594870460546,-14.983688834918725
0.06737844870460546,-14.983634238124203
0.06738094870460547,-14.983688919418402
0.06738344870460547,-14.983634122642954
0.06738594870460547,-14.983688993230333
0.06738844870460547,-14.983634012108595
0.06739094870460548,-14.983689054721411
0.06739344870460548,-14.983633902098354
0.06739594870460548,-14.983689098681454
0.06739844870460548,-14.983620301901201
0.06739950256606615,-14.983691866815825
0.06740049870102799,-14.983624936018268
0.06740159981247354,-14.983655277148149
0.06740380203536464,-14.983473272749253
0.06740630203536464,-14.983287053782309
0.06740880203536465,-14.982871670900582
0.06741130203536465,-14.982462337979797
0.06741380203536465,-14.981825631998984
0.06741630203536465,-14.98119599208108
0.06741880203536466,-14.743117889312305
0.06742130203536466,-13.89888162892954
0.06742380203536466,-12.917651032117892
0.06742630203536466,-11.821153355787672
0.06742880203536467,-10.620755848489745
0.06743130203536467,-9.316896260115954
0.06743380203536467,-7.9152121618315014
0.06743630203536467,-6.414858363788667
0.06743880203536468,-4.821259311155582
0.06744130203536468,-3.1337985912866597
0.06744380203536468,-1.3580960626101717
0.06744630203536468,0.5061358435169404
0.06744880203536469,2.4530644004789472
0.06745130203536469,4.482657452380454
0.06745380203536469,6.588883335558574
0.06745630203536469,8.771409083376124
0.0674588020353647,11.024021888106127
0.0674613020353647,13.3461089981492
0.0674638020353647,14.883492835068534
0.0674641145353647,14.851230655990413
0.0674645609502099,14.851669152740145
0.06746483917872056,14.85197817463303
0.0674651531802075,14.85227558821047
0.06746523168057923,14.852367000081946
0.0674653886813227,14.85252678174314
0.06746570268280963,14.852845154820105
0.06746599675356144,14.852765629827504
0.06746600686286881,14.852786067692078
0.06746602708148357,14.852813442963292
0.06746603857076167,14.85281335730691
0.06746604722054006,14.85281153222231
0.06746605096047412,14.852811876915343
0.06746605180350744,14.85281178286915
0.0674660525118534,14.852812472739803
0.06746605338368615,14.852811519524181
0.06746605512735165,14.852811894088893
0.06746605707230864,14.852812015992633
0.0674660597069144,14.852811690521944
0.06746606298468437,14.852812072266223
0.06746606926963619,14.852811559578962
0.0674660812108628,14.852812122211526
0.067466105093316,14.852811487495636
0.06746615285822243,14.852812107115428
0.06746624838803528,14.85281146633479
0.06746643944766097,14.852812037124828
0.06746682156691235,14.852811354703169
0.06746758580541512,14.852811851176865
0.06746911428242067,14.852811126017293
0.06747096096528865,14.852811693656875
0.06747277553482342,14.852811079815135
0.0674748410446569,14.852811701425516
0.0674773410446569,14.852811111551636
0.0674798410446569,14.852811741511056
0.0674823410446569,14.852811151836159
0.0674848410446569,14.85281177726741
0.06748734104465691,14.852811182904473
0.06748984104465691,14.852811803095692
0.06749234104465691,14.852811203826578
0.06749484104465692,14.852811818678175
0.06749734104465692,14.852811214440363
0.06749984104465692,14.852811823910976
0.06750234104465692,14.852811214679475
0.06750484104465693,14.852811818760891
0.06750734104465693,14.85281120454298
0.06750984104465693,14.852811803259039
0.06751234104465693,14.852811184093984
0.06751484104465694,14.852811777500394
0.06751734104465694,14.852811153459172
0.06751984104465694,14.852811741643139
0.06752234104465694,14.852811112828025
0.06752484104465695,14.852811695907757
0.06752734104465695,14.852811062451645
0.06752984104465695,14.852811640575604
0.06753234104465695,14.852811002641252
0.06753484104465696,14.852811575987213
0.06753734104465696,14.852810933766191
0.06753984104465696,14.852811502540181
0.06754234104465696,14.8528108562517
0.06754484104465697,14.852811420686743
0.06754734104465697,14.8528107705763
0.06754984104465697,14.852811330930924
0.06755234104465697,14.85281067726881
0.06755484104465698,14.852811233825513
0.06755734104465698,14.852810576905096
0.06755984104465698,14.852811129968584
0.06756234104465698,14.85281049659568
0.06756484104465699,14.852811086663898
0.06756734104465699,14.852810474080169
0.06756984104465699,14.852811069119698
0.067572341044657,14.852810456757423
0.067574841044657,14.852811051997012
0.067577341044657,14.852810439671478
0.067579841044657,14.852811034705995
0.067582341044657,14.852810421750588
0.067584841044657,14.85281101554014
0.06758734104465701,14.852810401780516
0.06758984104465701,14.85281099339202
0.06759234104465701,14.852810376354297
0.06759484104465702,14.85281096270744
0.06759734104465702,14.852810329855068
0.06759911669659309,14.852810905412374
0.06760073752670215,14.85280330537866
0.06760280189235333,14.85274663784802
0.06760530189235334,14.852575186604062
0.06760780189235334,14.852294103859508
0.06761030189235334,14.851901373666857
0.06761280189235334,14.851400091173259
0.06761530189235335,14.850788585797122
0.06761780189235335,14.85007028845176
0.06762030189235335,14.33048248480514
0.06762280189235335,13.436537699473918
0.06762530189235336,12.41530417636782
0.06762780189235336,11.284458702523706
0.06763030189235336,10.049868524814164
0.06763280189235336,8.714930148318258
0.06763530189235337,7.281794694392481
0.06763780189235337,5.753048908362143
0.06764030189235337,4.130837569508471
0.06764280189235337,2.4179517781857327
0.06764530189235338,0.6167990805884953
0.06764780189235338,-1.2695622502192232
0.06765030189235338,-3.2384567101845567
0.06765280189235338,-5.286570124351215
0.06765530189235339,-7.410975475806885
0.06765780189235339,-9.608121071915152
0.06766030189235339,-11.874847889299247
0.0676628018923534,-14.207387001002246
0.0676653018923534,-14.95790098739875
0.0676678018923534,-15.008304163601254
0.0676695645320499,-14.959022333201778
0.06767117629920982,-15.0082998066084
0.06767326008851594,-14.959026531836248
0.06767576008851595,-15.008296168788199
0.06767826008851595,-14.959030088854048
0.06768076008851595,-15.00829250908574
0.06768326008851595,-14.959034005181657
0.06768576008851596,-15.008288494885008
0.06768826008851596,-14.959038250417468
0.06769076008851596,-15.008284139974275
0.06769326008851596,-14.959042808156791
0.06769576008851597,-15.00827945957856
0.06769826008851597,-14.959047663093285
0.06770076008851597,-15.008274468479616
0.06770326008851597,-14.959051551093408
0.06770576008851598,-15.008269348341495
0.06770826008851598,-14.959056721556916
0.06770857258851598,-14.983656858447581
0.06770896554826743,-14.983668555417848
0.06770922020017124,-14.983655108038853
0.06770946043804388,-14.983670310298136
0.06770994091378915,-14.983654008669808
0.0677109018652797,-14.983670755450229
0.0677128237682608,-14.983653790236358
0.0677153237682608,-14.9836708425676
0.0677178237682608,-14.983653660329267
0.0677203237682608,-14.983670897851987
0.0677228237682608,-14.983653528881588
0.0677253237682608,-14.983670937392949
0.06772782376826081,-14.983653393309151
0.06773032376826081,-14.983670961726629
0.06773282376826081,-14.9836532536898
0.06773532376826082,-14.98367097143954
0.06773782376826082,-14.98365311016886
0.06774032376826082,-14.98367096716665
0.06774282376826082,-14.983652962956462
0.06774532376826083,-14.983670949589298
0.06774782376826083,-14.983652812324594
0.06775032376826083,-14.983670919432539
0.06775282376826083,-14.98365265860379
0.06775532376826084,-14.983670877462325
0.06775782376826084,-14.983652502179503
0.06776032376826084,-14.983670824482303
0.06776282376826084,-14.9836523434883
0.06776532376826085,-14.983670837171433
0.06776782376826085,-14.98365234107414
0.06777032376826085,-14.98367085737129
0.06777282376826085,-14.983652287983363
0.06777532376826086,-14.983670875925817
0.06777782376826086,-14.983652237018116
0.06778032376826086,-14.983670891064351
0.06778282376826086,-14.983652187570033
0.06778532376826087,-14.98367090148687
0.06778782376826087,-14.983652137875762
0.06779032376826087,-14.983670905109033
0.06779282376826087,-14.983652084153652
0.06779532376826088,-14.983670896317712
0.06779782376826088,-14.983651993291982
0.06779782724581086,-14.983660530116179
0.06779783420091083,-14.983662087646662
0.06779783852654271,-14.983661907748491
0.06779784330334755,-14.983662103058482
0.06779784835289451,-14.983661596153173
0.06779785452603916,-14.983661887828085
0.06779786488075014,-14.983661267674313
0.06779788146587824,-14.98366169193302
0.06779791456421815,-14.983661188180065
0.06779798076089796,-14.983661672944395
0.06779811315425759,-14.983661196595166
0.06779837794097683,-14.983661658838548
0.06779890751441532,-14.983661166880752
0.0677999666612923,-14.983658441052818
0.06780208495504628,-14.983603335751713
0.06780458495504628,-14.983435684603904
0.06780708495504628,-14.983155175994954
0.06780958495504628,-14.982764047284931
0.06781208495504629,-14.982261053421892
0.06781458495504629,-14.981648777809612
0.06781708495504629,-14.980926316253063
0.0678195849550463,-14.491411135832294
0.0678220849550463,-13.60164678394038
0.0678245849550463,-12.583011307989226
0.0678270849550463,-11.453923868190811
0.0678295849550463,-10.220512550031726
0.0678320849550463,-8.88612540998642
0.06783458495504631,-7.452956530317584
0.06783708495504631,-5.923486183827104
0.06783958495504631,-4.299886766839059
0.06784208495504632,-2.584840989209137
0.06784458495504632,-0.780784353596045
0.06784708495504632,1.1093306709241737
0.06784958495504632,3.0827988586710884
0.06785208495504633,5.1364086951238495
0.06785458495504633,7.267201352035872
0.06785708495504633,9.471724412289026
0.06785958495504633,11.746784726136323
0.06786208495504634,14.088709056069645
0.06786458495504634,14.825625194261479
0.06786708495504634,14.878911672855113
0.06786884754347719,14.826713263599004
0.06787045919359784,14.878907131990188
0.06787251493156123,14.826717679630772
0.06787501493156123,14.878903299422685
0.06787751493156123,14.826721402976622
0.06788001493156123,14.878899470003892
0.06788251493156124,14.82672549925089
0.06788501493156124,14.878895270309426
0.06788751493156124,14.826729940109692
0.06789001493156124,14.878890714822314
0.06789251493156125,14.826734708438222
0.06789501493156125,14.878885819445424
0.06789751493156125,14.826739788248386
0.06790001493156125,14.87888059961202
0.06790251493156126,14.826743986864328
0.06790501493156126,14.878875227951356
0.06790751493156126,14.826749302330919
0.06790782743156126,14.852805791757055
0.06790822039137857,14.852818036800096
0.06790847504335863,14.852803960420033
0.06790871528135368,14.852819874381282
0.06790919575734378,14.852802809201563
0.06791015670932397,14.852820341698122
0.06791207861328437,14.852802581954203
0.06791457861328437,14.852820435931559
0.06791707861328437,14.852802449255002
0.06791957861328438,14.852820497522822
0.06792207861328438,14.852802315283999
0.06792457861328438,14.852820543159162
0.06792707861328438,14.852802177486925
0.06792957861328439,14.852820573376073
0.06793207861328439,14.852802035919384
0.06793457861328439,14.852820588758766
0.0679370786132844,14.85280189070467
0.0679395786132844,14.852820589940414
0.0679420786132844,14.85280174203112
0.0679445786132844,14.852820577600035
0.0679470786132844,14.85280159014927
0.0679495786132844,14.852820552460043
0.06795207861328441,14.852801435368542
0.06795457861328441,14.85282051528346
0.06795707861328441,14.852801278053747
0.06795957861328442,14.852820466870764
0.06796207861328442,14.852801118621283
0.06796457861328442,14.852820453498532
0.06796707861328442,14.852801087068087
0.06796957861328443,14.852820474911795
0.06797207861328443,14.852801032896064
0.06797457861328443,14.852820495336417
0.06797707861328443,14.8528009803984
0.06797957861328444,14.852820512612086
0.06798207861328444,14.852800929843603
0.06798457861328444,14.852820525493224
0.06798707861328444,14.852800879758783
0.06798957861328445,14.852820532264648
0.06799207861328445,14.852800824063811
0.06799457861328445,14.852820528608303
0.06799707861328445,14.85280075169157
0.06799885674878896,14.852820512598795
0.06800048039657218,14.852787134097694
0.06800214651784232,14.852776011691658
0.06800464651784233,14.852612785583375
0.06800714651784233,14.852381568419515
0.06800964651784233,14.851996946933355
0.06801214651784233,14.851545102116164
0.06801464651784234,14.850941409250877
0.06801714651784234,14.850271946765398
0.06801964651784234,14.53341315175403
0.06802214651784234,13.677327209338207
0.06802464651784235,12.68683116874111
0.06802714651784235,11.58340615770295
0.06802964651784235,10.3759753831311
0.06803214651784235,9.066731695244052
0.06803464651784236,7.659465733415578
0.06803714651784236,6.155205209663911
0.06803964651784236,4.557603499606845
0.06804214651784236,2.867891717202504
0.06804464651784237,1.0899538004753793
0.06804714651784237,-0.7746861740391385
0.06804964651784237,-2.721900299295756
0.06805214651784237,-4.749881047079552
0.06805464651784238,-6.854271693917563
0.06805714651784238,-9.032999791739517
0.06805964651784238,-11.28149856698978
0.06806214651784238,-13.597451232582603
0.06806464651784239,-15.005559113180013
0.06806714651784239,-14.959973896267275
0.06806891105293167,-15.007350020007502
0.06807052732784506,-14.95997558829628
0.0680726227250608,-15.007347778094056
0.0680751227250608,-14.959977612104748
0.06807762272506081,-15.00734574423286
0.06808012272506081,-14.959979918908026
0.06808262272506081,-15.007343328697457
0.06808512272506081,-14.959982597289958
0.06808762272506082,-15.007340533763818
0.06809012272506082,-14.959985627177577
0.06809262272506082,-15.00733737525382
0.06809512272506082,-14.959988991969823
0.06809762272506083,-15.007333869011113
0.06810012272506083,-14.959992675876741
0.06810262272506083,-15.007330030360334
0.06810512272506083,-14.959996663777764
0.06810762272506084,-15.007325874103264
0.06811012272506084,-14.96000094119534
0.06811262272506084,-15.007321414538405
0.06811512272506084,-14.96000549427406
0.06811762272506085,-15.007316665480529
0.06812012272506085,-14.960010309760309
0.06812262272506085,-15.007311640279244
0.06812512272506085,-14.960015374982243
0.06812762272506086,-15.007306351836531
0.06813012272506086,-14.960019622572185
0.06813262272506086,-15.007300953992209
0.06813512272506086,-14.960025881684539
0.06813543522506087,-14.98365620437565
0.06813582818236492,-14.9836685730892
0.06813608283143535,-14.98365477668351
0.06813632306476115,-14.983669986347602
0.06813680353141276,-14.983653886542305
0.06813776446471595,-14.983670324574605
0.06813968633132235,-14.983653683386489
0.06814218633132235,-14.983670341636655
0.06814468633132235,-14.983653523510995
0.06814718633132236,-14.983670327660057
0.06814968633132236,-14.983653363427617
0.06815218633132236,-14.9836703011573
0.06815468633132236,-14.983653200616914
0.06815718633132237,-14.983670262915167
0.06815968633132237,-14.983653035477547
0.06816218633132237,-14.983670230387359
0.06816468633132237,-14.983652963969739
0.06816718633132238,-14.983670258486708
0.06816968633132238,-14.983652903337756
0.06817218633132238,-14.983670286399427
0.06817468633132238,-14.983652843128858
0.06817718633132239,-14.983670311453485
0.06817968633132239,-14.983652785332389
0.06818218633132239,-14.983670332417564
0.0681846863313224,-14.983652728736601
0.0681871863313224,-14.983670347838896
0.0681896863313224,-14.983652671075228
0.0681921863313224,-14.98367035486161
0.0681946863313224,-14.983652606794623
0.0681971863313224,-14.98367034057626
0.06819718676601752,-14.983664462634366
0.06819718763540775,-14.983661338444971
0.06819718937418821,-14.983662852343686
0.06819719087596575,-14.983660349905223
0.06819719268347424,-14.983662073979234
0.06819719540664872,-14.983660142643407
0.06819720085299767,-14.983661748856026
0.06819721174569558,-14.98366025155089
0.06819723353109139,-14.983662269878245
0.06819727710188302,-14.983660623404495
0.06819736424346627,-14.98366227526863
0.06819753852663278,-14.983660613958751
0.06819788709296579,-14.983662263994754
0.06819858422563181,-14.983660585929412
0.06819997849096385,-14.983658028358953
0.06820247849096385,-14.983582791250763
0.06820497849096385,-14.983398686701351
0.06820747849096385,-14.983099402627145
0.06820997849096386,-14.98269195226095
0.06821247849096386,-14.982170370912941
0.06821497849096386,-14.981542015355432
0.06821747849096386,-14.980801261663174
0.06821997849096387,-14.36176544549407
0.06822247849096387,-13.448585706214411
0.06822497849096387,-12.411506359639798
0.06822747849096387,-11.265727889759004
0.06822997849096388,-10.016140007925049
0.06823247849096388,-8.666132618519562
0.06823497849096388,-7.217564215747845
0.06823747849096388,-5.673202257053902
0.06823997849096389,-4.034953674335115
0.06824247849096389,-2.305803715031089
0.06824497849096389,-0.4879289102659971
0.0682474784909639,1.4154180215562175
0.0682499784909639,3.4017893277917475
0.0682524784909639,5.467676978601334
0.0682549784909639,7.610378636409679
0.0682574784909639,9.826149305937804
0.06825997849096391,12.112051511840315
0.06826247849096391,14.464123475451949
0.06826497849096391,14.796248192686162
0.06826747849096391,14.908698489199983
0.06826923994064141,14.796928022010254
0.06827084885655334,14.908690256766112
0.06827290530251184,14.79693639290076
0.06827540530251185,14.908682943763994
0.06827790530251185,14.796943528404467
0.06828040530251185,14.908675474845893
0.06828290530251185,14.79695148711275
0.06828540530251186,14.908667192676477
0.06828790530251186,14.796960222506653
0.06829040530251186,14.908658132416324
0.06829290530251186,14.796968488183067
0.06829321780251187,14.85280133168998
0.06829361076386994,14.852823738251915
0.06829386541763471,14.852796703614496
0.06829410565849446,14.852828437892413
0.06829458614021394,14.85279374742941
0.0682955471036529,14.85282966502803
0.06829746903053083,14.852793195276329
0.06829996903053083,14.852829978281322
0.06830246903053083,14.852792931388114
0.06830496903053083,14.852830226611655
0.06830746903053084,14.852792674821696
0.06830996903053084,14.85283044958926
0.06831246903053084,14.85279242263134
0.06831496903053084,14.85283064793783
0.06831746903053085,14.852792174329885
0.06831996903053085,14.852830822421193
0.06832246903053085,14.852791929515682
0.06832496903053085,14.852830973843018
0.06832746903053086,14.852791687870644
0.06832996903053086,14.852831103046315
0.06833246903053086,14.852791449157863
0.06833496903053086,14.852831210912377
0.06833746903053087,14.85279121321902
0.06833996903053087,14.852831298359423
0.06834246903053087,14.852790979971365
0.06834496903053087,14.852831366340828
0.06834746903053088,14.852790749404376
0.06834996903053088,14.85283141584299
0.06835246903053088,14.852790521576168
0.06835496903053088,14.852831447882886
0.06835746903053089,14.852790296609593
0.06835996903053089,14.852831463505266
0.06836246903053089,14.85279014775197
0.0683649690305309,14.852831484795312
0.0683674690305309,14.852790021889817
0.0683699690305309,14.852831555852783
0.0683724690305309,14.852789926491173
0.0683749690305309,14.852831622522952
0.06837746903053091,14.8527898291287
0.06837996903053091,14.852831681850997
0.06838246903053091,14.852789738275039
0.06838496903053091,14.8528317331438
0.06838528153053092,14.852810657443138
0.06838567450807184,14.852810752205071
0.06838570634172145,14.852810754176724
0.06838577000902067,14.85281069951808
0.06838589734361912,14.852810721154421
0.06838613117313481,14.852810703164407
0.0683865988321662,14.852810713391378
0.06838753415022898,14.852810698307223
0.06838940478635454,14.852810699630137
0.06839190478635454,14.852810675427428
0.06839440478635454,14.852810666948017
0.06839690478635455,14.852810632739992
0.06839868043801554,14.852810617322412
0.06840030126781262,14.852810447197362
0.06840236563297444,14.85276895585848
0.06840486563297445,14.852617481149307
0.06840736563297445,14.852355122118807
0.06840986563297445,14.851982214269164
0.06841236563297445,14.851499442030589
0.06841486563297446,14.85090748595054
0.06841736563297446,14.850207367542804
0.06841986563297446,14.47474370374872
0.06842236563297446,13.606760737115346
0.06842486563297447,12.605951316601033
0.06842736563297447,11.493573391112545
0.06842986563297447,10.276877993822065
0.06843236563297447,8.959211053384166
0.06843486563297448,7.54310180443448
0.06843736563297448,6.030813229122568
0.06843986563297448,4.424790031333106
0.06844236563297448,2.7274825333238164
0.06844486563297449,0.9415908941667386
0.06844736563297449,-0.9301647586203832
0.06844986563297449,-2.884818056345841
0.0684523656329745,-4.919388729575548
0.0684548656329745,-7.030660069675611
0.0684573656329745,-9.215409826121528
0.0684598656329745,-11.470190271322748
0.0684623656329745,-13.791557348767808
0.0684648656329745,-14.990429994748922
0.06846736563297451,-14.97531729922715
0.06846912953937223,-14.992007442769125
0.06847074436059503,-14.975317055260891
0.06847283605644457,-14.992007257952574
0.06847533605644457,-14.975317275459664
0.06847783605644457,-14.992007007539248
0.06848033605644457,-14.975317677281815
0.06848283605644458,-14.992006613120648
0.06848533605644458,-14.975318219802029
0.06848783605644458,-14.992006064529356
0.06849033605644458,-14.975318893724225
0.06849283605644459,-14.992005367328094
0.06849533605644459,-14.975319692578527
0.06849783605644459,-14.99200452744475
0.0685003360564446,-14.975320610306795
0.0685028360564446,-14.992003550667263
0.0685053360564446,-14.975321641145209
0.0685078360564446,-14.992002442628516
0.0685103360564446,-14.975322779611597
0.0685128360564446,-14.99200120881296
0.06851533605644461,-14.975324020497359
0.06851783605644461,-14.991999854563609
0.06852033605644461,-14.975325358859525
0.06852283605644462,-14.991998385088383
0.06852533605644462,-14.975326790012621
0.06852783605644462,-14.991996805465906
0.06853033605644462,-14.975328309520386
0.06853283605644463,-14.991995120650634
0.06853533605644463,-14.975329913187396
0.06853783605644463,-14.991993335477371
0.06854033605644463,-14.975331597050493
0.06854283605644464,-14.991991454665277
0.06854533605644464,-14.975333357370072
0.06854783605644464,-14.991989482821232
0.06855033605644464,-14.975335190621273
0.06855283605644465,-14.991987424442721
0.06855533605644465,-14.975336865480395
0.06855783605644465,-14.991985314465106
0.06856033605644465,-14.975338962224635
0.06856064855644466,-14.983659490754096
0.06856104151453479,-14.983663951274007
0.0685612961645147,-14.983659069805713
0.06856153639929861,-14.983664369130949
0.06856201686886645,-14.983658801205921
0.06856297780800212,-14.983664469760742
0.06856489968627345,-14.98365874073501
0.06856739968627346,-14.983664474870572
0.06856989968627346,-14.983658698391018
0.06857239968627346,-14.983664478592468
0.06857489968627346,-14.9836586609108
0.06857739968627347,-14.983664481496973
0.06857989968627347,-14.98365862412108
0.06858239968627347,-14.983664482127029
0.06858489968627347,-14.983658586691561
0.06858739968627348,-14.983664478888494
0.06858989968627348,-14.983658546359186
0.06859239968627348,-14.983664468627207
0.06859489968627348,-14.98365849743679
0.06859739968627349,-14.983664434591207
0.0685974031638236,-14.983661617574187
0.06859741011892381,-14.9836610787212
0.06859741444455586,-14.98366132754203
0.06859741922136076,-14.983661215412459
0.06859742427090773,-14.983661295122621
0.06859743044405228,-14.983661398982303
0.06859744079876277,-14.983661326056868
0.06859745738388986,-14.983661514982098
0.0685974904822269,-14.983661369448082
0.06859755667890095,-14.983661512039713
0.06859768907224909,-14.983661374758585
0.06859795385894535,-14.983661501698512
0.06859848343233786,-14.983661351259252
0.0685995425791229,-14.983661407938419
0.06860166087269298,-14.983620263630065
0.06860416087269298,-14.983471285742752
0.06860666087269299,-14.983210086802
0.06860916087269299,-14.98283749755543
0.06861166087269299,-14.982353620037541
0.068614160872693,-14.981759633159554
0.068616660872693,-14.981055978785715
0.068619160872693,-14.626884564226646
0.068621660872693,-13.762125697079025
0.068624160872693,-12.763334576280018
0.06862666087269301,-11.652262033994932
0.06862916087269301,-10.436328724444486
0.06863166087269301,-9.11883009709834
0.06863416087269301,-7.702315570154584
0.06863666087269302,-6.188958328238376
0.06863916087269302,-4.581213190861144
0.06864166087269302,-2.8814400277454197
0.06864416087269302,-1.0923499102634882
0.06864666087269303,0.7834249695995362
0.06864916087269303,2.742905478689568
0.06865166087269303,4.783196312955805
0.06865416087269303,6.901065853340338
0.06865666087269304,9.093373613131098
0.06865916087269304,11.356654587497959
0.06866166087269304,13.687543083342346
0.06866416087269304,14.85703747066488
0.06866666087269305,14.847061283663084
0.06866842467937401,14.858561970924887
0.06867003926633797,14.84706068427573
0.068672096011166,14.858562159823544
0.068674596011166,14.847060577744095
0.068677096011166,14.858562230961
0.06867959601116601,14.847060642219406
0.06868209601116601,14.858562195073764
0.06868459601116601,14.847060809877016
0.06868709601116602,14.858562041929444
0.06868959601116602,14.847061073105412
0.06869209601116602,14.858561775410339
0.06869459601116602,14.847061427064528
0.06869709601116603,14.858561399829266
0.06869959601116603,14.847061867263214
0.06870209601116603,14.858560919420064
0.06870459601116603,14.847062389443652
0.06870709601116604,14.858560338320258
0.06870959601116604,14.847062989570837
0.06871209601116604,14.858559660575612
0.06871459601116604,14.84706366382663
0.06871709601116605,14.858558890145227
0.06871959601116605,14.84706440860382
0.06872209601116605,14.858558030905966
0.06872459601116605,14.847065220500047
0.06872709601116606,14.858557086656381
0.06872959601116606,14.847066096311426
0.06873209601116606,14.85855606112016
0.06873459601116606,14.847067033026004
0.06873709601116607,14.858554957948893
0.06873959601116607,14.84706802781701
0.06874209601116607,14.858553780724488
0.06874459601116607,14.847069078035924
0.06874709601116608,14.858552532960921
0.06874959601116608,14.847070181205327
0.06875209601116608,14.858551218105635
0.06875459601116608,14.847071335011636
0.06875709601116609,14.858549839540384
0.06875959601116609,14.847072482048208
0.06876209601116609,14.858548407983333
0.0687645960111661,14.84707379434585
0.0687649085111661,14.852809387368799
0.06876530146938263,14.852812317135868
0.06876555611950873,14.852809086677336
0.06876579635452706,14.852812619435893
0.06876627682456374,14.852808892633591
0.06876723776463708,14.85281269276309
0.06876915964478376,14.852808848407506
0.06877165964478377,14.852812693640228
0.06877415964478377,14.852808811909483
0.06877665964478377,14.852812692360988
0.06877915964478377,14.852808779213301
0.06878165964478378,14.852812689679576
0.06878415964478378,14.852808746247028
0.06878665964478378,14.852812683975648
0.06878915964478378,14.852808709879136
0.06879165964478379,14.852812672037121
0.06879415964478379,14.852808668805055
0.06879665964478379,14.852812648847046
0.06879867358356642,14.852808597430016
0.06879867649637723,14.852810453235017
0.06879868232199886,14.852810861158803
0.06879868586757354,14.852810802682269
0.06879868945272873,14.852810770430407
0.06879869336881965,14.852810747624064
0.0687986982215926,14.852810636958845
0.06879870742303877,14.852810741323525
0.06879872473053142,14.852810542524237
0.06879875934551671,14.852810670319265
0.06879882857548729,14.852810545382889
0.06879896703542845,14.852810662321884
0.06879924395531078,14.852810532484469
0.06879979779507543,14.852810623683506
0.06880090547460473,14.852803561375104
0.06880312083366331,14.85273260862291
0.06880562083366332,14.852547492147158
0.06880812083366332,14.852251795799097
0.06881062083366332,14.851845519216907
0.06881312083366332,14.85132978634218
0.06881562083366333,14.850704940063665
0.06881812083366333,14.849972441631207
0.06882062083366333,14.227672843972504
0.06882312083366333,13.31493890029085
0.06882562083366334,12.278850640699801
0.06882812083366334,11.134549601409557
0.06883062083366334,9.88691810612729
0.06883312083366334,8.539393065068536
0.06883562083366335,7.093853992976696
0.06883812083366335,5.553121678350125
0.06884062083366335,3.9191247954991026
0.06884312083366335,2.194900438238941
0.06884562083366336,0.382645275375757
0.06884812083366336,-1.5143384118053618
0.06885062083366336,-3.4935847196486454
0.06885312083366336,-5.5515385910604005
0.06885562083366337,-7.6854817448948385
0.06885812083366337,-9.891624891521468
0.06886062083366337,-12.167017014161317
0.06886312083366337,-14.507654951210021
0.06886562083366338,-14.934404917173246
0.06886812083366338,-15.032130870124327
0.06886988256411856,-14.935196897677692
0.06887149214017123,-15.032123531127112
0.0688735481868563,-14.93520431659684
0.0688760481868563,-15.03211705187684
0.0688785481868563,-14.935210636369245
0.06888104818685631,-15.032110449235812
0.06888354818685631,-14.935217675456883
0.06888604818685631,-15.032103134901032
0.06888854818685632,-14.935225391935736
0.06889104818685632,-15.032095139294755
0.06889354818685632,-14.93523233754942
0.06889386068685632,-14.98365344547904
0.06889425364784564,-14.983673004385755
0.06889450830118349,-14.983649383837601
0.0688947485413581,-14.98367712991357
0.06889522902170733,-14.983646788424648
0.06889618998240578,-14.983678207026342
0.06889811190380267,-14.983646303275089
0.06890061190380267,-14.98367848108735
0.06890311190380267,-14.983646069794856
0.06890561190380268,-14.98367869713537
0.06890811190380268,-14.983645841754031
0.06891061190380268,-14.98367888958749
